FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, ACHÍ                                              ,9285458363.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, ALTOS DEL ROSARIO                                 ,6965563728.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, ARENAL                                            ,4971849517.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, ARJONA                                            ,10512929967.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, ARROYOHONDO                                       ,5357392892.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, BARRANCO DE LOBA                                  ,6504919698.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, CALAMAR                                           ,10796540139.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, CANTAGALLO                                        ,5497255024.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, CICUCO                                            ,5283087874.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, CÓRDOBA                                           ,5760757735.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, CLEMENCIA                                         ,11623322208.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, EL CARMEN DE BOLÍVAR                              ,13858010799.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, EL GUAMO                                          ,4278411459.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, EL PEÑÓN                                          ,5216759275.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, HATILLO DE LOBA                                   ,7594828084.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MAGANGUÉ                                          ,18714306705.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MAHATES                                           ,7682916954.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MARGARITA                                         ,5628139603.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MARÍA LA BAJA                                     ,10436901301.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MONTECRISTO                                       ,9741960191.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MOMPÓS                                            ,7663228340.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, MORALES                                           ,12017973718.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, NOROSÍ                                            ,7189343609.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, PINILLOS                                          ,13710806445.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, REGIDOR                                           ,4397127507.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, RÍO VIEJO                                         ,5944192719.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN CRISTÓBAL                                     ,4751168465.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN ESTANISLAO                                    ,5824466452.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN FERNANDO                                      ,8142620207.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN JACINTO                                       ,13773560792.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN JACINTO DEL CAUCA                             ,8148394455.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN JUAN NEPOMUCENO                               ,8733047151.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN MARTÍN DE LOBA                                ,6171588078.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SAN PABLO                                         ,7566979446.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SANTA CATALINA                                    ,10442613991.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SANTA ROSA                                        ,11578203673.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SANTA ROSA DEL SUR                                ,11711274521.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SIMITÍ                                            ,7285367920.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, SOPLAVIENTO                                       ,4190701235.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, TALAIGUA NUEVO                                    ,5807893908.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, TIQUISIO                                          ,8914309268.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, TURBACO                                           ,15581529771.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, TURBANÁ                                           ,8682893046.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, VILLANUEVA                                        ,9324404277.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOLÍVAR,, ZAMBRANO                                          ,6857598124.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BOYACÁ                                            ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TUNJA                                             ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, ALMEIDA                                           ,1260075586.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, AQUITANIA                                         ,4644396798.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, ARCABUCO                                          ,3026818526.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BELÉN                                             ,2445469530.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BERBEO                                            ,1792379690.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BETÉITIVA                                         ,1260141016.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BOAVITA                                           ,3244899953.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BOYACÁ                                            ,1903232512.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BRICEÑO                                           ,2286354788.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BUENAVISTA                                        ,2478838991.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, BUSBANZÁ                                          ,1364343394.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CALDAS                                            ,2597175532.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CAMPOHERMOSO                                      ,2289356828.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CERINZA                                           ,1701801099.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHINAVITA                                         ,2159761086.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHIQUINQUIRÁ                                      ,5088938731.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHISCAS                                           ,3030060284.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHITA                                             ,5992556240.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHITARAQUE                                        ,4326544138.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHIVATÁ                                           ,2713143681.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CIÉNEGA                                           ,2460655098.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CÓMBITA                                           ,2789441425.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, COPER                                             ,1832204064.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CORRALES                                          ,1575681583.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, COVARACHÍA                                        ,2708119196.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CUBARÁ                                            ,8144733539.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CUCAITA                                           ,2172103907.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CUÍTIVA                                           ,1351023757.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHÍQUIZA                                          ,2375336860.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, CHIVOR                                            ,2520745997.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, DUITAMA                                           ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, EL COCUY                                          ,4185146929.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, EL ESPINO                                         ,2544236202.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, FIRAVITOBA                                        ,2420241032.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, FLORESTA                                          ,2525626673.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GACHANTIVÁ                                        ,1763776915.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GAMEZA                                            ,2220207486.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GARAGOA                                           ,2567793609.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GUACAMAYAS                                        ,1192180320.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GUATEQUE                                          ,2756795019.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GUAYATÁ                                           ,1647342255.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, GÜICÁN                                            ,3770240623.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, IZA                                               ,1408040316.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, JENESANO                                          ,2392771025.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, JERICÓ                                            ,4435064499.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, LABRANZAGRANDE                                    ,4181752656.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, LA CAPILLA                                        ,1676246619.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, LA VICTORIA                                       ,1790016787.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, LA UVITA                                          ,2055731570.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, VILLA DE LEYVA                                    ,3212485789.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MACANAL                                           ,2421757396.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MARIPÍ                                            ,4022078929.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MIRAFLORES                                        ,2965517946.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MONGUA                                            ,3220656889.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MONGUÍ                                            ,1951755238.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MONIQUIRÁ                                         ,4082047739.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MOTAVITA                                          ,3347857488.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, MUZO                                              ,3985834847.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, NOBSA                                             ,3527599289.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, NUEVO COLÓN                                       ,3405233564.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, OICATÁ                                            ,1217799656.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, OTANCHE                                           ,4275755904.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PACHAVITA                                         ,1346583885.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PÁEZ                                              ,2201689671.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PAIPA                                             ,3824411156.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PAJARITO                                          ,1884799653.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PANQUEBA                                          ,1918082115.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PAUNA                                             ,4352854412.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PAYA                                              ,4568999077.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PAZ DE RÍO                                        ,1675520097.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PESCA                                             ,3003046540.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PISBA                                             ,3083452260.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, PUERTO BOYACÁ                                     ,13261945743.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, QUÍPAMA                                           ,5204401201.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, RAMIRIQUÍ                                         ,3717401303.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, RÁQUIRA                                           ,3298215954.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, RONDÓN                                            ,1492458159.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SABOYÁ                                            ,3911311577.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SÁCHICA                                           ,1612323149.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAMACÁ                                            ,3729842047.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAN EDUARDO                                       ,1506139313.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAN JOSÉ DE PARE                                  ,2801026880.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAN LUIS DE GACENO                                ,4224712920.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAN MATEO                                         ,2577749331.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAN MIGUEL DE SEMA                                ,1673010843.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SAN PABLO DE BORBUR                               ,4288324151.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SANTANA                                           ,3441468607.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SANTA MARÍA                                       ,2860687388.0,2023-2024
