FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, RICAURTE                                          ,"  13,184,292,568 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, ROBERTO PAYÁN                                     ,"  7,050,622,638 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAMANIEGO                                         ,"  10,905,601,387 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SANDONÁ                                           ,"  6,351,072,189 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAN BERNARDO                                      ,"  3,352,829,272 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAN LORENZO                                       ,"  5,912,168,896 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAN PABLO                                         ,"  3,431,138,742 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAN PEDRO DE CARTAGO                              ,"  4,039,447,553 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SANTA BÁRBARA                                     ,"  10,556,505,806 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SANTACRUZ                                         ,"  5,895,454,167 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAPUYES                                           ,"  4,806,382,826 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, TAMINANGO                                         ,"  5,484,872,460 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, TANGUA                                            ,"  4,086,144,434 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, SAN ANDRES DE TUMACO                              ,"  21,950,068,444 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, TÚQUERRES                                         ,"  8,126,049,881 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NARIÑO                                            ,, YACUANQUER                                        ,"  3,684,277,275 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, NORTE DE SANTANDER                                ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CÚCUTA                                            ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, ABREGO                                            ,"  10,123,971,719 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, ARBOLEDAS                                         ,"  5,438,783,060 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, BOCHALEMA                                         ,"  2,932,434,168 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, BUCARASICA                                        ,"  5,268,906,344 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CÁCOTA                                            ,"  2,882,973,904 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CACHIRÁ                                           ,"  5,068,601,994 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CHINÁCOTA                                         ,"  5,001,898,576 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CHITAGÁ                                           ,"  5,786,395,074 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CONVENCIÓN                                        ,"  6,003,563,604 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, CUCUTILLA                                         ,"  5,553,049,319 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, DURANIA                                           ,"  3,752,047,959 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, EL CARMEN                                         ,"  9,263,978,625 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, EL TARRA                                          ,"  10,320,860,916 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, EL ZULIA                                          ,"  5,941,809,836 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, GRAMALOTE                                         ,"  3,148,064,253 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, HACARÍ                                            ,"  7,140,361,436 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, HERRÁN                                            ,"  4,953,543,652 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, LABATECA                                          ,"  2,512,810,218 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, LA ESPERANZA                                      ,"  5,464,919,224 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, LA PLAYA                                          ,"  4,153,008,869 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, LOS PATIOS                                        ,"  7,892,513,076 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, LOURDES                                           ,"  3,225,641,984 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, MUTISCUA                                          ,"  2,160,723,000 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, OCAÑA                                             ,"  10,684,034,420 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, PAMPLONA                                          ,"  6,462,293,465 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, PAMPLONITA                                        ,"  2,815,355,369 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, PUERTO SANTANDER                                  ,"  5,339,605,759 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, RAGONVALIA                                        ,"  3,779,155,043 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, SALAZAR                                           ,"  5,016,693,024 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, SAN CALIXTO                                       ,"  6,557,638,079 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, SAN CAYETANO                                      ,"  5,609,916,015 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, SANTIAGO                                          ,"  2,641,643,331 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, SARDINATA                                         ,"  9,655,691,189 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, SILOS                                             ,"  3,139,735,839 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, TEORAMA                                           ,"  9,146,562,590 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, TIBÚ                                              ,"  15,607,828,936 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, TOLEDO                                            ,"  6,508,219,826 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, VILLA CARO                                        ,"  4,413,670,540 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", NORTE DE SANTANDER                                ,, VILLA DEL ROSARIO                                 ,"  9,110,306,916 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, QUINDÍO                                           ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, ARMENIA                                           ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, BUENAVISTA                                        ,"  2,120,533,019 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, CALARCA                                           ,"  10,729,509,387 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, CIRCASIA                                          ,"  4,052,434,639 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, CÓRDOBA                                           ,"  2,538,633,161 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, FILANDIA                                          ,"  2,082,103,027 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, GÉNOVA                                            ,"  3,774,054,365 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, LA TEBAIDA                                        ,"  6,510,391,926 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, MONTENEGRO                                        ,"  9,712,558,462 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, PIJAO                                             ,"  2,425,790,459 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, QUIMBAYA                                          ,"  5,725,042,829 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", QUINDÍO                                           ,, SALENTO                                           ,"  2,471,283,827 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, RISARALDA                                         ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, PEREIRA                                           ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, APÍA                                              ,"  4,458,714,329 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, BALBOA                                            ,"  2,810,723,446 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, BELÉN DE UMBRÍA                                   ,"  3,739,758,749 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, DOSQUEBRADAS                                      ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, GUÁTICA                                           ,"  4,927,978,970 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, LA CELIA                                          ,"  3,085,911,008 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, LA VIRGINIA                                       ,"  4,885,397,434 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, MARSELLA                                          ,"  9,424,657,294 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, MISTRATÓ                                          ,"  9,260,188,968 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, PUEBLO RICO                                       ,"  8,999,850,961 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, QUINCHÍA                                          ,"  9,911,660,316 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, SANTA ROSA DE CABAL                               ,"  9,083,250,740 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", RISARALDA                                         ,, SANTUARIO                                         ,"  3,259,197,074 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, SANTANDER                                         ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, BUCARAMANGA                                       ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, AGUADA                                            ,"  2,011,352,236 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, ALBANIA                                           ,"  2,795,307,648 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, MUNICIPIO NN SANTANDER TOCA                                                           ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, ARATOCA                                           ,"  4,371,008,381 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, BARBOSA                                           ,"  4,551,382,511 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, BARICHARA                                         ,"  3,232,746,254 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, BARRANCABERMEJA                                   ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, BETULIA                                           ,"  3,615,627,810 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, BOLÍVAR                                           ,"  4,593,544,035 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CABRERA                                           ,"  1,612,272,023 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CALIFORNIA                                        ,"  1,723,526,120 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CAPITANEJO                                        ,"  3,274,900,795 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CARCASÍ                                           ,"  3,292,573,826 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CEPITÁ                                            ,"  1,283,247,902 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CERRITO                                           ,"  3,058,519,554 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CHARALÁ                                           ,"  2,971,552,292 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CHARTA                                            ,"  1,870,147,987 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CHIMA                                             ,"  2,642,194,269 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CHIPATÁ                                           ,"  2,970,029,029 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CIMITARRA                                         ,"  7,129,105,497 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CONCEPCIÓN                                        ,"  3,061,315,405 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CONFINES                                          ,"  1,972,700,639 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CONTRATACIÓN                                      ,"  1,469,282,637 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, COROMORO                                          ,"  4,018,673,962 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, CURITÍ                                            ,"  4,086,090,817 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, EL CARMEN DE CHUCURÍ                              ,"  8,951,315,966 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, EL GUACAMAYO                                      ,"  1,582,193,769 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, EL PEÑÓN                                          ,"  3,835,653,516 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, EL PLAYÓN                                         ,"  4,657,743,065 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, ENCINO                                            ,"  1,809,351,259 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, ENCISO                                            ,"  2,810,493,407 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, FLORIÁN                                           ,"  5,020,209,551 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, FLORIDABLANCA                                     ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, GALÁN                                             ,"  2,435,549,530 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, GAMBITA                                           ,"  3,467,767,186 ",2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, GIRÓN                                             ,  -   ,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA", SANTANDER                                         ,, GUACA                                             ,"  3,494,918,877 ",2023-2024
